  33.71								
 165								
 577320463								
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)	DrainageDensity
2006 12 31 12	35251.2	12.39	176.35	0	15.06	15.06	1265.35	0.65
2007 01 01 12	35251.2	0.12	277.14	0	10.82	10.82	890.56	0.65
2007 01 02 12	35251.2	0.01	230.67	0	6.22	6.22	678.77	0.65
2007 01 03 12	35268.21	3.91	250.19	0	5.31	5.31	611.93	0.65
2007 01 04 12	35404.62	8.85	238.33	0	6.82	6.82	694.54	0.65
2007 01 05 12	35536.19	9.3	204.79	0	12.45	12.45	1047.54	0.65
2007 01 06 12	35596.8	4.22	206.71	0	13.56	13.56	1132.65	0.65
2007 01 07 12	35596.8	10.13	214.51	0	14.18	14.18	1134.82	0.65
2007 01 08 12	35596.8	3.16	306.07	0	12.53	12.53	944.45	0.65
2007 01 09 12	35596.8	0	309.59	0	6.99	6.99	662.57	0.65
2007 01 10 12	35596.8	0	323.81	0	5.39	5.39	580.61	0.65
2007 01 11 12	35675.46	0	337.32	0	4.39	4.39	534.37	0.65
2007 01 12 12	35932.83	0	334.48	0	7.33	7.33	710.08	0.65
2007 01 13 12	35942.4	16.79	223.74	0	13.92	13.92	1155.77	0.65
2007 01 14 12	35942.4	5.6	295.97	0	15.99	15.99	1322.05	0.65
2007 01 15 12	35942.4	3.79	196.12	0	17.57	17.57	1406.49	0.65
2007 01 16 12	35942.4	1.26	337.46	0	11.55	11.55	855.57	0.65
2007 01 17 12	36165.09	0.18	157.22	0	3.45	3.45	559.93	0.65
2007 01 18 12	36288	0.53	182.57	0	1.86	1.86	566.17	0.65
2007 01 19 12	36288	0.16	229.1	0	5.17	5.17	694.02	0.65
2007 01 20 12	36288	0.14	244.67	0	4.99	4.99	660.99	0.65
2007 01 21 12	36305.01	21.55	210.28	0	4.85	4.85	672.27	0.65
2007 01 22 12	36624.03	7.17	187	0	7.2	7.2	804.29	0.65
2007 01 23 12	36633.6	0	264.11	0	5.85	5.85	712.69	0.65
2007 01 24 12	36633.6	0	252.47	0	4.35	4.35	634.99	0.65
2007 01 25 12	36633.6	0	350.13	0	4.46	4.46	574.65	0.65
2007 01 26 12	36918.59	0	356.87	0	3.53	3.53	500.1	0.65
2007 01 27 12	36979.2	1.62	285.75	0	3.99	3.99	475.84	0.65
2007 01 28 12	36979.2	0.54	374.53	0	4.96	4.96	490.49	0.65
2007 01 29 12	36979.2	0	368.8	0	0.79	0.79	382.61	0.65
2007 01 30 12	37315.23	0	374.36	0	-0.63	-0.63	353.54	0.65
2007 01 31 12	37324.8	7.51	330.66	0	0.41	0.41	359.18	0.65
2007 02 01 12	37324.8	12.93	307.35	0	0.84	0.84	427.58	0.65
2007 02 02 12	37403.46	3.52	228.2	0	3.85	3.85	591.54	0.65
2007 02 03 12	37670.4	0.01	382.42	0	-0.11	-0.11	417.75	0.65
2007 02 04 12	37670.4	0	431.47	0	0.23	0.23	383.71	0.65
2007 02 05 12	37670.4	0	420.92	0	2.01	2.01	425.91	0.65
2007 02 06 12	38006.43	0	420.69	0	1.76	1.76	434.83	0.65
2007 02 07 12	38016	0	445.2	0	5.3	5.3	542.46	0.65
2007 02 08 12	38016	0.18	319.34	0	9.59	9.59	709.77	0.65
2007 02 09 12	38238.69	0.8	205.01	0	6.08	6.08	638.05	0.65
2007 02 10 12	38361.6	0.25	290.46	0	0.79	0.79	473.24	0.65
2007 02 11 12	38361.6	0	391.21	0	0.49	0.49	435.95	0.65
2007 02 12 12	38440.26	1.76	378.2	0	3.67	3.67	503.74	0.65
2007 02 13 12	38707.2	11.31	325.91	0	9.3	9.3	667.73	0.65
2007 02 14 12	38707.2	3.57	450.3	0	6.81	6.81	497.36	0.65
2007 02 15 12	38724.21	0	294.58	0	2.63	2.63	440.77	0.65
2007 02 16 12	39052.8	10.81	344.06	0	-2.17	-2.17	337.18	0.65
2007 02 17 12	39052.8	3.6	428.58	0	-0.93	-0.93	365.64	0.65
2007 02 18 12	39069.81	0	461.98	0	1.65	1.65	424	0.65
2007 02 19 12	39398.4	0	460.16	0	2.45	2.45	449.57	0.65
2007 02 20 12	39398.4	3.16	368.25	0	5.67	5.67	624.47	0.65
2007 02 21 12	39415.41	1.1	341.95	0	13.6	13.6	1048.05	0.65
2007 02 22 12	39744	0.02	460.96	0	12.58	12.58	867.54	0.65
2007 02 23 12	39744	0	453.71	0	13.12	13.12	837.87	0.65
2007 02 24 12	39897.43	15.02	336.57	0	12.45	12.45	862.45	0.65
2007 02 25 12	40089.6	6.99	314.59	0	13.3	13.3	929.4	0.65
2007 02 26 12	40089.6	0.66	455.4	0	10.08	10.08	720.18	0.65
2007 02 27 12	40425.63	0	466.99	0	9.96	9.96	675.57	0.65
2007 02 28 12	40435.2	1.98	348.71	0	11.74	11.74	770.18	0.65
2007 03 01 12	40435.2	7.57	348.57	0	13.4	13.4	889.22	0.65
2007 03 02 12	40780.8	2.58	344.62	0	15.61	15.61	1029.15	0.65
2007 03 03 12	40780.8	0.09	469.85	0	10.78	10.78	725.22	0.65
2007 03 04 12	40780.8	0	464.15	0	7.08	7.08	569.12	0.65
2007 03 05 12	41126.4	0	437.09	0	4.64	4.64	516.8	0.65
2007 03 06 12	41126.4	0	495.21	0	5.95	5.95	522.5	0.65
2007 03 07 12	41126.4	0	498.7	0	9.45	9.45	617.1	0.65
2007 03 08 12	41472	0	485.84	0	12.04	12.04	745.84	0.65
2007 03 09 12	41472	0	494.7	0	12.47	12.47	764.88	0.65
2007 03 10 12	41817.6	0	493.08	0	13.41	13.41	847.33	0.65
2007 03 11 12	41817.6	0	450.44	0	16.97	16.97	1131.57	0.65
2007 03 12 12	41817.6	0	473.97	0	16.42	16.42	1091.97	0.65
2007 03 13 12	42163.2	0	479.79	0	16.49	16.49	1084.37	0.65
2007 03 14 12	42163.2	0.07	428.83	0	17.79	17.79	1242.39	0.65
2007 03 15 12	42163.2	2.22	330.74	0	18.35	18.35	1353.71	0.65
2007 03 16 12	42508.8	0.75	341.62	0	16.98	16.98	1265.75	0.65
2007 03 17 12	42508.8	0	437.06	0	10.94	10.94	849.88	0.65
2007 03 18 12	42844.83	0	456.17	0	8.69	8.69	742.92	0.65
2007 03 19 12	42854.4	0	458.86	0	11.88	11.88	898.93	0.65
2007 03 20 12	42854.4	0	500.47	0	14.65	14.65	1010.82	0.65
2007 03 21 12	43200	0	480.82	0	17.75	17.75	1197.41	0.65
2007 03 22 12	43200	0	480.49	0	18.25	18.25	1234.28	0.65
2007 03 23 12	43200	0	491.97	0	18.42	18.42	1215.46	0.65
2007 03 24 12	43545.6	0	504.81	0	18.65	18.65	1205.39	0.65
2007 03 25 12	43545.6	0	504.09	0	20.19	20.19	1298.42	0.65
2007 03 26 12	43555.17	0	505.66	0	20.86	20.86	1350.81	0.65
2007 03 27 12	43891.2	0	488.91	0	21.22	21.22	1422.36	0.65
2007 03 28 12	43891.2	0	479.05	0	21	21	1461.07	0.65
2007 03 29 12	44236.8	6.49	380.73	0	21.05	21.05	1483.52	0.65
2007 03 30 12	44236.8	2.16	510.28	0	20.86	20.86	1404.08	0.65
2007 03 31 12	44236.8	3.81	346.82	0	21.18	21.18	1561.18	0.65
2007 04 01 12	44582.4	3.51	244.9	0	20.84	20.84	1734.98	0.65
2007 04 02 12	44582.4	0.98	329.94	0	20.45	20.45	1680.18	0.65
2007 04 03 12	44582.4	3.14	348.26	0	20.29	20.29	1527.01	0.65
2007 04 04 12	44928	3.3	349.44	0	18.58	18.58	1260.83	0.65
2007 04 05 12	44928	0.76	514.41	0	11.81	11.81	793.8	0.65
2007 04 06 12	45273.6	0	479.42	0	9.5	9.5	674.08	0.65
2007 04 07 12	45273.6	0	531.71	0	5.49	5.49	499.57	0.65
2007 04 08 12	45273.6	0	535.64	0	4.78	4.78	488.41	0.65
2007 04 09 12	45619.2	0	495.28	0	7.23	7.23	622.89	0.65
2007 04 10 12	45619.2	1.18	383.1	0	9.51	9.51	762.08	0.65
2007 04 11 12	45619.2	4.45	397.24	0	13.27	13.27	892.39	0.65
2007 04 12 12	45964.8	1.35	562.75	0	13.16	13.16	829.18	0.65
2007 04 13 12	45964.8	0.06	457.82	0	15.27	15.27	993.43	0.65
2007 04 14 12	45974.37	7.97	396.11	0	14.23	14.23	923.13	0.65
2007 04 15 12	46310.4	2.65	514.42	0	11.88	11.88	766.16	0.65
2007 04 16 12	46310.4	0	564.63	0	9.99	9.99	662.01	0.65
2007 04 17 12	46502.57	0	583.5	0	13.38	13.38	789.34	0.65
2007 04 18 12	46656	8.21	428.23	0	17.18	17.18	1026.75	0.65
2007 04 19 12	46656	2.74	565.74	0	15.56	15.56	910.03	0.65
2007 04 20 12	46984.59	0	559.91	0	15.73	15.73	912.55	0.65
2007 04 21 12	47001.6	0	570.21	0	15.96	15.96	910.09	0.65
2007 04 22 12	47001.6	0	575.87	0	17.1	17.1	940.12	0.65
2007 04 23 12	47330.19	0	556.35	0	18.78	18.78	1123.01	0.65
2007 04 24 12	47347.2	0	463.87	0	21.76	21.76	1495.26	0.65
2007 04 25 12	47347.2	7.97	350.96	0	21.84	21.84	1591.73	0.65
2007 04 26 12	47675.79	10.72	372.79	0	20.87	20.87	1453.79	0.65
2007 04 27 12	47692.8	2.69	517.33	0	19.03	19.03	1218.86	0.65
2007 04 28 12	47692.8	0	548.79	0	17.48	17.48	1067.05	0.65
2007 04 29 12	47959.74	0	578.99	0	18.1	18.1	1041.42	0.65
2007 04 30 12	48038.4	0	573.43	0	19.89	19.89	1122.44	0.65
2007 05 01 12	48038.4	0	575.63	0	20.21	20.21	1160.54	0.65
2007 05 02 12	48161.31	0	546.9	0	21.49	21.49	1318.68	0.65
2007 05 03 12	48384	0.74	449.96	0	22.46	22.46	1518.04	0.65
2007 05 04 12	48384	0.8	323.11	0	22.88	22.88	1730.47	0.65
2007 05 05 12	48393.57	0.3	393.5	0	22.88	22.88	1698.41	0.65
2007 05 06 12	48729.6	0.04	495.99	0	23.73	23.73	1597.35	0.65
2007 05 07 12	48729.6	0	522.93	0	21.57	21.57	1329.6	0.65
2007 05 08 12	48729.6	0	566.17	0	19.48	19.48	1110.03	0.65
2007 05 09 12	48996.54	0	588.95	0	19.57	19.57	1057.81	0.65
2007 05 10 12	49075.2	0	574.07	0	21.76	21.76	1226.35	0.65
2007 05 11 12	49075.2	0.42	503.29	0	23.48	23.48	1427.68	0.65
2007 05 12 12	49084.77	0.52	489.14	0	23.76	23.76	1507.22	0.65
2007 05 13 12	49420.8	0.13	524.04	0	23.86	23.86	1507.8	0.65
2007 05 14 12	49420.8	0	541.15	0	23.06	23.06	1394.27	0.65
2007 05 15 12	49420.8	0.87	419.05	0	21.29	21.29	1331.93	0.65
2007 05 16 12	49481.41	5.93	341.1	0	21.47	21.47	1427.7	0.65
2007 05 17 12	49766.4	1.88	539.55	0	18.45	18.45	1072.51	0.65
2007 05 18 12	49766.4	0	577.9	0	16.91	16.91	885.45	0.65
2007 05 19 12	49766.4	0	582.49	0	16.46	16.46	833.38	0.65
2007 05 20 12	49775.97	0	606.73	0	16.23	16.23	785.61	0.65
2007 05 21 12	50094.99	0	606.38	0	18.25	18.25	841.42	0.65
2007 05 22 12	50112	0	604.95	0	19.57	19.57	919.81	0.65
2007 05 23 12	50112	0	582.22	0	21.61	21.61	1118.2	0.65
2007 05 24 12	50112	0	549.14	0	22.75	22.75	1270.76	0.65
2007 05 25 12	50234.91	0	550.61	0	22.59	22.59	1237.65	0.65
2007 05 26 12	50457.6	0	575.33	0	21.99	21.99	1102.56	0.65
2007 05 27 12	50457.6	0	567.22	0	22.87	22.87	1143.4	0.65
2007 05 28 12	50457.6	0	566.38	0	23.02	23.02	1161.11	0.65
2007 05 29 12	50457.6	0	561.91	0	23.2	23.2	1193.83	0.65
2007 05 30 12	50467.17	0.02	483.64	0	22.54	22.54	1240.39	0.65
2007 05 31 12	50724.54	0.01	529.62	0	23.29	23.29	1277.37	0.65
2007 06 01 12	50803.2	1.27	398.42	0	24.39	24.39	1427.56	0.65
2007 06 02 12	50803.2	1.04	399.95	0	23.54	23.54	1381.25	0.65
2007 06 03 12	50803.2	0.25	491.88	0	24.25	24.25	1397.28	0.65
2007 06 04 12	50803.2	0.01	506.72	0	24.83	24.83	1416.59	0.65
2007 06 05 12	50803.2	0	512.61	0	24.97	24.97	1386.47	0.65
2007 06 06 12	50812.77	0	552.16	0	24.75	24.75	1315.48	0.65
2007 06 07 12	50995.38	0	549.43	0	26.45	26.45	1491.75	0.65
2007 06 08 12	51131.79	0.4	383.52	0	28.06	28.06	1835.26	0.65
2007 06 09 12	51148.8	0.13	485.65	0	28.25	28.25	1729.35	0.65
2007 06 10 12	51148.8	0	527.48	0	26.81	26.81	1487.91	0.65
2007 06 11 12	51148.8	0	570.51	0	26.24	26.24	1308.39	0.65
2007 06 12 12	51148.8	0	584.23	0	25.89	25.89	1259.73	0.65
2007 06 13 12	51148.8	0	550.36	0	27.24	27.24	1412.04	0.65
2007 06 14 12	51148.8	0.37	510.11	0	25.73	25.73	1356.98	0.65
2007 06 15 12	51148.8	0.77	426.78	0	25.25	25.25	1374	0.65
2007 06 16 12	51148.8	0.22	553.2	0	25.76	25.76	1355.1	0.65
2007 06 17 12	51148.8	0.21	439.02	0	26.02	26.02	1497.14	0.65
2007 06 18 12	51148.8	2.02	402.34	0	27.09	27.09	1676.18	0.65
2007 06 19 12	51148.8	3.03	313.56	0	25.87	25.87	1843.58	0.65
2007 06 20 12	51148.8	2.32	291.66	0	25.07	25.07	1806.85	0.65
2007 06 21 12	51148.8	0.51	564.09	0	24.13	24.13	1289.77	0.65
2007 06 22 12	51148.8	0	592.08	0	24.17	24.17	1141.76	0.65
2007 06 23 12	51148.8	0	591.62	0	25.11	25.11	1217.42	0.65
2007 06 24 12	51148.8	0.76	512.62	0	26.94	26.94	1483.49	0.65
2007 06 25 12	51148.8	2.47	404.37	0	27.45	27.45	1722	0.65
2007 06 26 12	51148.8	3.97	379.88	0	26.87	26.87	1790.97	0.65
2007 06 27 12	51148.8	2.3	381.61	0	26.53	26.53	1749.71	0.65
2007 06 28 12	51148.8	0.42	531.76	0	26.68	26.68	1577.85	0.65
2007 06 29 12	51148.8	0.69	476.04	0	27.17	27.17	1670.93	0.65
2007 06 30 12	51148.8	4.39	392.26	0	27.58	27.58	1795.42	0.65
2007 07 01 12	51148.8	4.46	381.11	0	27.78	27.78	1876.27	0.65
2007 07 02 12	51148.8	9.26	374.54	0	27.9	27.9	1897.82	0.65
2007 07 03 12	51148.8	2.88	445.12	0	26.34	26.34	1778.72	0.65
2007 07 04 12	51148.8	1.96	340.65	0	25.28	25.28	1831.62	0.65
2007 07 05 12	51070.14	3.2	370.98	0	25.81	25.81	1821.61	0.65
2007 07 06 12	50926.11	8.72	364.48	0	26.08	26.08	1900.78	0.65
2007 07 07 12	50803.2	21.73	300.73	0	26.43	26.43	2126.5	0.65
2007 07 08 12	50803.2	11.05	234.82	0	24.38	24.38	2144.91	0.65
2007 07 09 12	50803.2	9.37	325.71	0	25.84	25.84	2185.27	0.65
2007 07 10 12	50803.2	5.88	334.83	0	26.5	26.5	2193.66	0.65
2007 07 11 12	50803.2	6.75	328.32	0	26.29	26.29	2172.97	0.65
2007 07 12 12	50786.19	8.41	368.81	0	26.28	26.28	2123.93	0.65
2007 07 13 12	50580.52	7.18	361.1	0	26.06	26.06	2115.26	0.65
2007 07 14 12	50457.6	9.64	296.11	0	25.63	25.63	2193.29	0.65
2007 07 15 12	50457.6	3.25	354.59	0	25.18	25.18	2149.99	0.65
2007 07 16 12	50457.6	0.25	370.78	0	24.95	24.95	2116.07	0.65
2007 07 17 12	50457.6	0.78	359.62	0	25.3	25.3	2152.46	0.65
2007 07 18 12	50378.94	2.03	325.3	0	25.75	25.75	2183.03	0.65
2007 07 19 12	50121.57	0.59	467.06	0	26.41	26.41	2135.79	0.65
2007 07 20 12	50112	4.45	377.07	0	27.47	27.47	2177.16	0.65
2007 07 21 12	50112	1.9	470.5	0	26.1	26.1	1920.4	0.65
2007 07 22 12	50112	4.14	416.54	0	24.32	24.32	1772.48	0.65
2007 07 23 12	49958.57	16.67	409.04	0	23.85	23.85	1758.99	0.65
2007 07 24 12	49766.4	5.62	377.94	0	24.64	24.64	1928.04	0.65
2007 07 25 12	49766.4	1.26	396.59	0	24.83	24.83	1936.51	0.65
2007 07 26 12	49766.4	8	377.7	0	25.36	25.36	1993.65	0.65
2007 07 27 12	49687.74	2.56	511.81	0	26.01	26.01	2019.47	0.65
2007 07 28 12	49420.8	7.1	384.63	0	26.69	26.69	2219.08	0.65
2007 07 29 12	49420.8	4.65	404.66	0	27.41	27.41	2313.48	0.65
2007 07 30 12	49420.8	0.77	438.3	0	27.85	27.85	2365.6	0.65
2007 07 31 12	49267.38	0	483.37	0	27.53	27.53	2282.02	0.65
2007 08 01 12	49075.2	0	499.96	0	27.73	27.73	2262.54	0.65
2007 08 02 12	49075.2	0	498.29	0	28.37	28.37	2309.59	0.65
2007 08 03 12	49075.2	0.02	459.71	0	28.27	28.27	2290.58	0.65
2007 08 04 12	48739.17	0.42	475.41	0	28.42	28.42	2300.98	0.65
2007 08 05 12	48729.6	0.14	504.8	0	28.95	28.95	2353.86	0.65
2007 08 06 12	48729.6	0	495.17	0	29.45	29.45	2451.72	0.65
2007 08 07 12	48650.94	0.21	436.39	0	29.96	29.96	2574.36	0.65
2007 08 08 12	48384	0.07	494.4	0	30.3	30.3	2546.62	0.65
2007 08 09 12	48384	0	500.7	0	30.61	30.61	2516.32	0.65
2007 08 10 12	48384	0.21	459.61	0	30.31	30.31	2455.65	0.65
2007 08 11 12	48038.4	0.07	515.2	0	30.7	30.7	2385.81	0.65
2007 08 12 12	48038.4	0	525.95	0	29.59	29.59	2221.1	0.65
2007 08 13 12	48038.4	0	518.09	0	30	30	2273.91	0.65
2007 08 14 12	47692.8	0	520.07	0	30.04	30.04	2279.01	0.65
2007 08 15 12	47692.8	2.11	434.17	0	29.87	29.87	2338	0.65
2007 08 16 12	47692.8	8.58	377.13	0	30.31	30.31	2487.81	0.65
2007 08 17 12	47347.2	8.78	364.57	0	30.82	30.82	2625.66	0.65
2007 08 18 12	47347.2	2.48	390.16	0	29.94	29.94	2599.72	0.65
2007 08 19 12	47347.2	0.17	416.6	0	30.17	30.17	2623.57	0.65
2007 08 20 12	47001.6	0.01	468.09	0	29.27	29.27	2460.01	0.65
2007 08 21 12	47001.6	0	476.3	0	29.17	29.17	2437.46	0.65
2007 08 22 12	47001.6	0	464.75	0	29.77	29.77	2502.16	0.65
2007 08 23 12	46656	0	495.95	0	29.87	29.87	2440.7	0.65
2007 08 24 12	46656	0.65	390.1	0	30.49	30.49	2571.84	0.65
2007 08 25 12	46656	8.9	343.21	0	30.24	30.24	2606.86	0.65
2007 08 26 12	46310.4	2.91	429.77	0	27.9	27.9	2394.63	0.65
2007 08 27 12	46310.4	4.93	334.37	0	27.74	27.74	2467.79	0.65
2007 08 28 12	46310.4	2.25	331.5	0	28.34	28.34	2539.14	0.65
2007 08 29 12	45964.8	10.5	299.26	0	27.59	27.59	2527.01	0.65
2007 08 30 12	45964.8	9.81	311.86	0	27.43	27.43	2529.19	0.65
2007 08 31 12	45964.8	6.03	321.42	0	27.46	27.46	2510.42	0.65
2007 09 01 12	45619.2	3.47	316.79	0	26.59	26.59	2388.08	0.65
2007 09 02 12	45619.2	1.24	305.92	0	25.93	25.93	2339.62	0.65
2007 09 03 12	45334.21	0.83	309.04	0	26.28	26.28	2367.34	0.65
2007 09 04 12	45273.6	0.98	330.92	0	25.83	25.83	2284.54	0.65
2007 09 05 12	45273.6	0.25	426.57	0	27.23	27.23	2402.94	0.65
2007 09 06 12	44928	2.1	331.29	0	27.2	27.2	2431.7	0.65
2007 09 07 12	44928	1.11	368.18	0	26.61	26.61	2318	0.65
2007 09 08 12	44928	0.14	453.11	0	26.79	26.79	2256.7	0.65
2007 09 09 12	44582.4	0	425.54	0	26.77	26.77	2307.27	0.65
2007 09 10 12	44582.4	1.76	351.34	0	27.01	27.01	2347.61	0.65
2007 09 11 12	44582.4	5.56	334.96	0	26.43	26.43	2240.11	0.65
2007 09 12 12	44236.8	7.26	319.49	0	24.91	24.91	2088.73	0.65
2007 09 13 12	44236.8	17.46	333.63	0	23.34	23.34	1968.8	0.65
2007 09 14 12	43891.2	16.68	313.04	0	23.86	23.86	2012.76	0.65
2007 09 15 12	43891.2	3.83	448.89	0	21.6	21.6	1675.22	0.65
2007 09 16 12	43891.2	0	506.79	0	19.19	19.19	1368.59	0.65
2007 09 17 12	43545.6	0	498.53	0	20.62	20.62	1470.06	0.65
2007 09 18 12	43545.6	0	477.73	0	21.7	21.7	1580.09	0.65
2007 09 19 12	43545.6	0	486.15	0	20.99	20.99	1513.08	0.65
2007 09 20 12	43200	0	485.83	0	21.46	21.46	1564.45	0.65
2007 09 21 12	43200	0	459.86	0	22.49	22.49	1757.82	0.65
2007 09 22 12	42854.4	2.08	316.44	0	24.06	24.06	2080.82	0.65
2007 09 23 12	42854.4	1.86	292.3	0	25.1	25.1	2282.63	0.65
2007 09 24 12	42854.4	0.69	288.18	0	25.6	25.6	2350.9	0.65
2007 09 25 12	42508.8	0.1	406.1	0	26.07	26.07	2301.1	0.65
2007 09 26 12	42508.8	0	422.12	0	25.89	25.89	2206.37	0.65
2007 09 27 12	42508.8	0.15	355.02	0	25.22	25.22	2115.08	0.65
2007 09 28 12	42163.2	0.05	435.77	0	23.22	23.22	1790.33	0.65
2007 09 29 12	42163.2	0	476.63	0	20.68	20.68	1461.41	0.65
2007 09 30 12	41817.6	0	467.72	0	21.32	21.32	1447.79	0.65
2007 10 01 12	41817.6	0.08	376.13	0	19.38	19.38	1311.09	0.65
2007 10 02 12	41817.6	0.03	468.14	0	20.06	20.06	1362.77	0.65
2007 10 03 12	41472	0.04	405.07	0	21.17	21.17	1568.54	0.65
2007 10 04 12	41472	0.05	353.44	0	23.78	23.78	2013.37	0.65
2007 10 05 12	41472	0.01	312.03	0	25.17	25.17	2288.13	0.65
2007 10 06 12	41126.4	0	369.22	0	25.06	25.06	2193.57	0.65
2007 10 07 12	41126.4	0	383.3	0	25.25	25.25	2126.47	0.65
2007 10 08 12	41065.79	0.81	300.5	0	25.25	25.25	2101.28	0.65
2007 10 09 12	40780.8	3.13	282.32	0	24.79	24.79	2002.66	0.65
2007 10 10 12	40780.8	0.95	433.26	0	21.47	21.47	1498.73	0.65
2007 10 11 12	40435.2	0	443.78	0	18.25	18.25	1158.48	0.65
2007 10 12 12	40435.2	0	451.81	0	15.15	15.15	961.91	0.65
2007 10 13 12	40435.2	0	445.78	0	15.82	15.82	1000.61	0.65
2007 10 14 12	40089.6	0	446.76	0	17.36	17.36	1116.67	0.65
2007 10 15 12	40089.6	0	410.8	0	20.73	20.73	1441.93	0.65
2007 10 16 12	40089.6	0	382.94	0	22.24	22.24	1677.6	0.65
2007 10 17 12	39744	6.24	276.54	0	23.53	23.53	1945.8	0.65
2007 10 18 12	39744	6.66	197.3	0	24.75	24.75	2166.42	0.65
2007 10 19 12	39744	1.68	352.43	0	20.35	20.35	1537.17	0.65
2007 10 20 12	39398.4	0.05	421.95	0	16.88	16.88	1116.92	0.65
2007 10 21 12	39398.4	8.49	319.71	0	16.92	16.92	1106.71	0.65
2007 10 22 12	39398.4	15.85	288.06	0	19.55	19.55	1382.83	0.65
2007 10 23 12	39052.8	13.2	232.71	0	18.98	18.98	1458.28	0.65
2007 10 24 12	39052.8	9.7	169.89	0	13.79	13.79	1172.55	0.65
2007 10 25 12	39052.8	3.76	105.96	0	10.43	10.43	1035.18	0.65
2007 10 26 12	38707.2	0.62	209.01	0	10.01	10.01	961.42	0.65
2007 10 27 12	38707.2	0.04	365.83	0	10.12	10.12	866.73	0.65
2007 10 28 12	38707.2	0	356.77	0	12.72	12.72	954.58	0.65
2007 10 29 12	38361.6	0	391.79	0	12.47	12.47	880.04	0.65
2007 10 30 12	38361.6	0	403.04	0	12.13	12.13	819.33	0.65
2007 10 31 12	38361.6	0	398.57	0	13.74	13.74	893.28	0.65
2007 11 01 12	38016	0	391.03	0	15.47	15.47	991.51	0.65
2007 11 02 12	38016	0	385.44	0	15.08	15.08	962.26	0.65
2007 11 03 12	38016	0	389.93	0	13.18	13.18	836.69	0.65
2007 11 04 12	37749.06	0	396.36	0	11.71	11.71	762.66	0.65
2007 11 05 12	37670.4	0	382.8	0	13.81	13.81	875.69	0.65
2007 11 06 12	37670.4	0	378.05	0	13.27	13.27	818.9	0.65
2007 11 07 12	37660.83	0	382.08	0	8.01	8.01	588.58	0.65
2007 11 08 12	37324.8	0	386.26	0	6.92	6.92	554.56	0.65
2007 11 09 12	37324.8	0	383.54	0	8.56	8.56	622.92	0.65
2007 11 10 12	37324.8	0	354.28	0	10.35	10.35	731.89	0.65
2007 11 11 12	37132.62	0	371.67	0	10.73	10.73	749.26	0.65
2007 11 12 12	36979.2	3.38	274.05	0	12.97	12.97	883.29	0.65
2007 11 13 12	36979.2	11.25	262.24	0	14.84	14.84	1036.91	0.65
2007 11 14 12	36979.2	12.78	250.72	0	16.3	16.3	1143.64	0.65
2007 11 15 12	36712.26	4.31	316.05	0	15.04	15.04	965.94	0.65
2007 11 16 12	36633.6	0.39	349.35	0	8.15	8.15	642.82	0.65
2007 11 17 12	36633.6	0.05	277.69	0	8.28	8.28	729.16	0.65
2007 11 18 12	36633.6	2.4	193.41	0	13.92	13.92	1136.83	0.65
2007 11 19 12	36441.43	0.97	243.98	0	14.77	14.77	1182.64	0.65
2007 11 20 12	36288	4.92	254.64	0	14.59	14.59	1075.05	0.65
2007 11 21 12	36288	5.16	229.95	0	16.06	16.06	1152.29	0.65
2007 11 22 12	36288	1.18	323.7	0	13.6	13.6	936.86	0.65
2007 11 23 12	36278.43	0	279.26	0	6.55	6.55	631.77	0.65
2007 11 24 12	36021.06	6.6	227.08	0	3.93	3.93	573.19	0.65
2007 11 25 12	35942.4	16.82	195.92	0	7.68	7.68	798.42	0.65
2007 11 26 12	35942.4	5.45	170.49	0	11.84	11.84	1041.56	0.65
2007 11 27 12	35942.4	0.19	251.68	0	11.16	11.16	924.6	0.65
2007 11 28 12	35942.4	0	336.72	0	7.64	7.64	638.43	0.65
2007 11 29 12	35819.48	0	332.63	0	8.6	8.6	644.73	0.65
2007 11 30 12	35613.81	0	318.58	0	8.99	8.99	698.67	0.65
2007 12 01 12	35596.8	0.74	246.53	0	10.26	10.26	798.78	0.65
2007 12 02 12	35596.8	2.3	202.33	0	13.98	13.98	1051.14	0.65
2007 12 03 12	35596.8	7.13	251.52	0	12.28	12.28	852	0.65
2007 12 04 12	35596.8	2.15	322.12	0	6.02	6.02	551.72	0.65
2007 12 05 12	35596.8	0	333.21	0	7.23	7.23	557.81	0.65
2007 12 06 12	35473.89	0	318.67	0	6.11	6.11	548.43	0.65
2007 12 07 12	35329.86	0	303.31	0	7.79	7.79	752.12	0.65
2007 12 08 12	35251.2	0.21	198.99	0	15.48	15.48	1321.6	0.65
2007 12 09 12	35251.2	0.47	199.95	0	17.98	17.98	1535.82	0.65
2007 12 10 12	35251.2	0.13	266.67	0	18.28	18.28	1451.76	0.65
2007 12 11 12	35251.2	0	296.4	0	17.58	17.58	1332.03	0.65
2007 12 12 12	35251.2	0.18	184.54	0	19.74	19.74	1579.36	0.65
2007 12 13 12	35251.2	1.98	177.19	0	17.68	17.68	1392.46	0.65
2007 12 14 12	35251.2	0.64	293.86	0	12.44	12.44	948.37	0.65
2007 12 15 12	35251.2	2.16	211.59	0	11.21	11.21	858.24	0.65
2007 12 16 12	35251.2	0.72	321.67	0	9.61	9.61	657.43	0.65
