  33.71								
 165								
 577320463								
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)	DrainageDensity
2007 05 25 12	50234.91	0	539.49	0	23.09	23.09	1689.84	0.65
2007 05 26 12	50457.6	0	564.24	0	23.71	23.71	1702.32	0.65
2007 05 27 12	50457.6	0	527.91	0	23.85	23.85	1766.78	0.65
2007 05 28 12	50457.6	0	514.62	0	24.99	24.99	1833.99	0.65
2007 05 29 12	50457.6	0.11	522.38	0	25.14	25.14	1769.26	0.65
2007 05 30 12	50467.17	0.02	474.88	0	24.82	24.82	1777.59	0.65
2007 05 31 12	50724.54	0.05	410.17	0	24.15	24.15	1947.83	0.65
2007 06 01 12	50803.2	1.94	441.53	0	24.92	24.92	1871.3	0.65
2007 06 02 12	50803.2	1.13	431.48	0	26.39	26.39	2056.96	0.65
2007 06 03 12	50803.2	0.7	483.47	0	25.49	25.49	1915.69	0.65
2007 06 04 12	50803.2	0.22	547.99	0	24.5	24.5	1729.67	0.65
2007 06 05 12	50803.2	0.18	500.4	0	24.85	24.85	1797.01	0.65
2007 06 06 12	50812.77	0	584.72	0	26.26	26.26	1612.8	0.65
2007 06 07 12	50995.38	0.63	488.99	0	27.24	27.24	2259.23	0.65
2007 06 08 12	51131.79	0.77	449.25	0	28.85	28.85	2691.15	0.65
2007 06 09 12	51148.8	0	401.26	0	29.53	29.53	2698.44	0.65
2007 06 10 12	51148.8	0	578.87	0	27.47	27.47	1952.77	0.65
2007 06 11 12	51148.8	0	543.98	0	26.5	26.5	1600.04	0.65
2007 06 12 12	51148.8	0.13	546.61	0	27.34	27.34	1666.6	0.65
2007 06 13 12	51148.8	0	563.69	0	25.25	25.25	1524.6	0.65
2007 06 14 12	51148.8	0.86	438.78	0	26.07	26.07	1586.41	0.65
2007 06 15 12	51148.8	4.41	369.44	0	26.45	26.45	2136.61	0.65
2007 06 16 12	51148.8	0.75	443.73	0	27.9	27.9	2346.06	0.65
2007 06 17 12	51148.8	0.13	520.47	0	28.65	28.65	1950.97	0.65
2007 06 18 12	51148.8	0.22	435.02	0	28.81	28.81	2318.85	0.65
2007 06 19 12	51148.8	7.15	260.04	0	24.57	24.57	2583.91	0.65
2007 06 20 12	51148.8	0	582.41	0	27.18	27.18	2218.38	0.65
2007 06 21 12	51148.8	0	569.79	0	24.97	24.97	1318.89	0.65
2007 06 22 12	51148.8	0	581.97	0	28.08	28.08	1418.6	0.65
2007 06 23 12	51148.8	0	497.36	0	28.77	28.77	1540.55	0.65
2007 06 24 12	51148.8	1.76	331	0	27.61	27.61	1907.34	0.65
2007 06 25 12	51148.8	2.3	327.93	0	27.87	27.87	2274.54	0.65
2007 06 26 12	51148.8	8.82	333.89	0	27.05	27.05	2324.88	0.65
2007 06 27 12	51148.8	1.23	374.03	0	28.24	28.24	2488.15	0.65
2007 06 28 12	51148.8	5.35	443.01	0	29.38	29.38	2397.97	0.65
2007 06 29 12	51148.8	8.52	383.9	0	30.68	30.68	2237.19	0.65
2007 06 30 12	51148.8	4.15	378.26	0	30.56	30.56	2328.9	0.65
2007 07 01 12	51148.8	6.71	476.54	0	29.71	29.71	2420.69	0.65
2007 07 02 12	51148.8	0.75	406.6	0	27.48	27.48	2379.1	0.65
2007 07 03 12	51148.8	11.33	433.4	0	27.98	27.98	2356.07	0.65
2007 07 04 12	51148.8	1.01	513.6	0	27.55	27.55	2273.46	0.65
2007 07 05 12	51070.14	0.14	475.09	0	27.72	27.72	2184.24	0.65
2007 07 06 12	50926.11	4.66	336.39	0	27.68	27.68	2526.63	0.65
2007 07 07 12	50803.2	31.99	249.57	0	26.05	26.05	2624.04	0.65
2007 07 08 12	50803.2	6.4	293.91	0	25.82	25.82	2483.31	0.65
2007 07 09 12	50803.2	7.35	319.49	0	27.28	27.28	2589.35	0.65
2007 07 10 12	50803.2	9.78	412.34	0	26.79	26.79	2627.42	0.65
2007 07 11 12	50803.2	13.21	467.11	0	27.67	27.67	2822.26	0.65
2007 07 12 12	50786.19	1.59	585.56	0	27.09	27.09	2285.81	0.65
2007 07 13 12	50580.52	9.02	358.96	0	26.54	26.54	2229.08	0.65
2007 07 14 12	50457.6	13.5	359.16	0	26.51	26.51	2499.65	0.65
2007 07 15 12	50457.6	0	423.82	0	25.83	25.83	2325.61	0.65
2007 07 16 12	50457.6	0.6	447.36	0	25.82	25.82	2254.99	0.65
2007 07 17 12	50457.6	2.15	414.42	0	26.63	26.63	2430.61	0.65
2007 07 18 12	50378.94	2.25	484.12	0	27.32	27.32	2577.25	0.65
2007 07 19 12	50121.57	0.13	555.26	0	28.7	28.7	2477.22	0.65
2007 07 20 12	50112	8.29	403.87	0	27.21	27.21	2475.31	0.65
2007 07 21 12	50112	0.27	597.15	0	26.44	26.44	2364.66	0.65
2007 07 22 12	50112	0.07	657.11	0	24.4	24.4	1575.16	0.65
2007 07 23 12	49958.57	2.07	369.75	0	25.35	25.35	2052.17	0.65
2007 07 24 12	49766.4	4.19	469.48	0	26.22	26.22	2292.16	0.65
2007 07 25 12	49766.4	0.41	390.9	0	27.6	27.6	2363.84	0.65
2007 07 26 12	49766.4	4.88	453.3	0	28.22	28.22	2412.56	0.65
2007 07 27 12	49687.74	0.39	361.57	0	28.07	28.07	2599.37	0.65
2007 07 28 12	49420.8	0	554.05	0	29.39	29.39	2623.18	0.65
2007 07 29 12	49420.8	8.61	443.44	0	29.31	29.31	2784.72	0.65
2007 07 30 12	49420.8	0.45	384.54	0	29.18	29.18	2792.47	0.65
2007 07 31 12	49267.38	0.14	477.61	0	29.27	29.27	2523.7	0.65
2007 08 01 12	49075.2	0.12	414.41	0	30.21	30.21	2587.08	0.65
2007 08 02 12	49075.2	0.03	497.74	0	29.64	29.64	2438.68	0.65
2007 08 03 12	49075.2	0.12	563.38	0	30.23	30.23	2205.48	0.65
2007 08 04 12	48739.17	0.51	532.19	0	31.62	31.62	2302.78	0.65
2007 08 05 12	48729.6	1.97	388.42	0	31.14	31.14	2765.2	0.65
2007 08 06 12	48729.6	0.32	387.58	0	31.19	31.19	2764.59	0.65
2007 08 07 12	48650.94	0	340.58	0	29.68	29.68	2785.15	0.65
2007 08 08 12	48384	0	580.29	0	31.62	31.62	2595.3	0.65
2007 08 09 12	48384	0	589.84	0	31.78	31.78	2474.62	0.65
2007 08 10 12	48384	1.12	587.31	0	32.26	32.26	2501.84	0.65
2007 08 11 12	48038.4	0	599.78	0	31.27	31.27	1945.24	0.65
2007 08 12 12	48038.4	0	604.51	0	30.73	30.73	1788.42	0.65
2007 08 13 12	48038.4	0	597.31	0	30.88	30.88	1741.26	0.65
2007 08 14 12	47692.8	0	600.67	0	32.24	32.24	1820.71	0.65
2007 08 15 12	47692.8	0.06	596.5	0	32.44	32.44	1749.9	0.65
2007 08 16 12	47692.8	4.26	526.91	0	32.35	32.35	2177.08	0.65
2007 08 17 12	47347.2	7.11	503.44	0	31.46	31.46	2584.81	0.65
2007 08 18 12	47347.2	3.19	536.7	0	31.54	31.54	2492.55	0.65
2007 08 19 12	47347.2	3.45	319.57	0	30.05	30.05	2849.86	0.65
2007 08 20 12	47001.6	0.35	582.15	0	30.08	30.08	2446.25	0.65
2007 08 21 12	47001.6	0.05	562.63	0	31.63	31.63	2573.72	0.65
2007 08 22 12	47001.6	0	584.86	0	32.07	32.07	2344.67	0.65
2007 08 23 12	46656	0.11	573.88	0	32.24	32.24	2195.23	0.65
2007 08 24 12	46656	1.28	446.12	0	31.47	31.47	2389.67	0.65
2007 08 25 12	46656	3.83	355.35	0	29.28	29.28	2646.61	0.65
2007 08 26 12	46310.4	2.8	395.48	0	29.09	29.09	2530.96	0.65
2007 08 27 12	46310.4	5.77	352.66	0	29.48	29.48	2533.83	0.65
2007 08 28 12	46310.4	8.65	414.24	0	28.91	28.91	2714.42	0.65
2007 08 29 12	45964.8	1.73	424.33	0	28.85	28.85	2691.79	0.65
2007 08 30 12	45964.8	14.77	377.25	0	29.13	29.13	2734.88	0.65
2007 08 31 12	45964.8	10.09	451.42	0	28.59	28.59	2546.3	0.65
2007 09 01 12	45619.2	4.13	385.71	0	28.44	28.44	2515.25	0.65
2007 09 02 12	45619.2	5.16	331.01	0	26.97	26.97	2341.03	0.65
2007 09 03 12	45334.21	0.1	418.56	0	26.75	26.75	2306.32	0.65
2007 09 04 12	45273.6	0	463.33	0	28.07	28.07	2035.91	0.65
2007 09 05 12	45273.6	0.21	406.5	0	29.25	29.25	2080.22	0.65
2007 09 06 12	44928	0.03	307.71	0	27.82	27.82	2184.47	0.65
2007 09 07 12	44928	2.43	344.73	0	27.82	27.82	2293.41	0.65
2007 09 08 12	44928	0.02	480.77	0	27.36	27.36	2099.29	0.65
2007 09 09 12	44582.4	0.02	320.28	0	27.51	27.51	2075.38	0.65
2007 09 10 12	44582.4	0	428.82	0	28.91	28.91	2156.06	0.65
2007 09 11 12	44582.4	11.41	326.6	0	27.01	27.01	2173.19	0.65
2007 09 12 12	44236.8	0.41	459.43	0	25.2	25.2	2159.81	0.65
2007 09 13 12	44236.8	4.48	390.7	0	25.6	25.6	1808.56	0.65
2007 09 14 12	43891.2	66.73	259.44	0	23.79	23.79	2487.66	0.65
2007 09 15 12	43891.2	0	527.12	0	21.87	21.87	1736.36	0.65
2007 09 16 12	43891.2	0	524.58	0	18.3	18.3	1021.78	0.65
2007 09 17 12	43545.6	0.08	516.66	0	21.76	21.76	1660.55	0.65
2007 09 18 12	43545.6	0.07	521.88	0	22.76	22.76	1742.66	0.65
2007 09 19 12	43545.6	0	521.98	0	21.79	21.79	1463.59	0.65
2007 09 20 12	43200	0	517	0	22.32	22.32	1483.3	0.65
2007 09 21 12	43200	0	350.69	0	23.92	23.92	1991.01	0.65
2007 09 22 12	42854.4	0	353.74	0	26.55	26.55	2369.72	0.65
2007 09 23 12	42854.4	0.15	328.25	0	27.14	27.14	2517.19	0.65
2007 09 24 12	42854.4	5.85	299.76	0	26.78	26.78	2672.99	0.65
2007 09 25 12	42508.8	0.95	422.44	0	27.32	27.32	2449.14	0.65
2007 09 26 12	42508.8	0	412.76	0	25.85	25.85	2113.07	0.65
2007 09 27 12	42508.8	0.09	356.3	0	26.33	26.33	2109.9	0.65
2007 09 28 12	42163.2	0.18	504.72	0	24.27	24.27	1820.95	0.65
2007 09 29 12	42163.2	0	505.51	0	21.21	21.21	1112.5	0.65
2007 09 30 12	41817.6	0	504.48	0	22.02	22.02	1321.72	0.65
2007 10 01 12	41817.6	0	507.62	0	20.32	20.32	1209.56	0.65
2007 10 02 12	41817.6	0	509.07	0	21.83	21.83	1401.17	0.65
2007 10 03 12	41472	0.05	315.44	0	22.48	22.48	1727.42	0.65
2007 10 04 12	41472	0.15	306.38	0	25.55	25.55	2336.01	0.65
2007 10 05 12	41472	0	424.84	0	26.12	26.12	2315.92	0.65
2007 10 06 12	41126.4	0	407.77	0	26.07	26.07	2242.09	0.65
2007 10 07 12	41126.4	0	262.33	0	26.5	26.5	2250.51	0.65
2007 10 08 12	41065.79	0	387.84	0	27.21	27.21	2255.15	0.65
2007 10 09 12	40780.8	9.77	332.8	0	27.26	27.26	2327.35	0.65
2007 10 10 12	40780.8	1.43	495.2	0	22.46	22.46	1426.02	0.65
2007 10 11 12	40435.2	0	496.26	0	15.9	15.9	876.6	0.65
2007 10 12 12	40435.2	0	492.7	0	14.3	14.3	877.95	0.65
2007 10 13 12	40435.2	0	479.31	0	16.9	16.9	934.46	0.65
2007 10 14 12	40089.6	0	479.79	0	19.34	19.34	1063.96	0.65
2007 10 15 12	40089.6	0	462.14	0	21.18	21.18	1456.84	0.65
2007 10 16 12	40089.6	0.2	313.9	0	22.65	22.65	1784.09	0.65
2007 10 17 12	39744	0	313.11	0	24.29	24.29	2115.49	0.65
2007 10 18 12	39744	8.94	272.58	0	24	24	2322.04	0.65
2007 10 19 12	39744	6.02	474.31	0	22.46	22.46	1824.27	0.65
2007 10 20 12	39398.4	0.03	469.04	0	17.38	17.38	1015.71	0.65
2007 10 21 12	39398.4	0	458.96	0	19.01	19.01	1023.35	0.65
2007 10 22 12	39398.4	3.73	285.84	0	22.2	22.2	1969.18	0.65
2007 10 23 12	39052.8	27.41	87.77	0	20.12	20.12	2140.77	0.65
2007 10 24 12	39052.8	2.42	257.22	0	11.81	11.81	1189.37	0.65
2007 10 25 12	39052.8	13.33	98.32	0	9.86	9.86	1131.42	0.65
2007 10 26 12	38707.2	0.89	348.73	0	12.49	12.49	1140.92	0.65
2007 10 27 12	38707.2	0.05	446.5	0	12.79	12.79	1003.35	0.65
2007 10 28 12	38707.2	0	438.47	0	13.77	13.77	1057.12	0.65
2007 10 29 12	38361.6	0	442.31	0	13.85	13.85	962.03	0.65
2007 10 30 12	38361.6	0	438.16	0	13.41	13.41	853.74	0.65
2007 10 31 12	38361.6	0	423.79	0	16.5	16.5	1189.44	0.65
2007 11 01 12	38016	0	283.17	0	19.23	19.23	1438.81	0.65
2007 11 02 12	38016	0	383.34	0	16.25	16.25	1094.79	0.65
2007 11 03 12	38016	0	390.21	0	14.11	14.11	855.68	0.65
2007 11 04 12	37749.06	0	384.02	0	12.63	12.63	801.79	0.65
2007 11 05 12	37670.4	0	325.48	0	15.25	15.25	1080.92	0.65
2007 11 06 12	37670.4	0	388.39	0	13.89	13.89	959.88	0.65
2007 11 07 12	37660.83	0	388.27	0	4.95	4.95	445.5	0.65
2007 11 08 12	37324.8	0	304.42	0	6.75	6.75	454.67	0.65
2007 11 09 12	37324.8	0	235.72	0	9.83	9.83	760.88	0.65
2007 11 10 12	37324.8	0	370.52	0	15.38	15.38	1098.98	0.65
2007 11 11 12	37132.62	0	356.94	0	12.95	12.95	713.08	0.65
2007 11 12 12	36979.2	0	349.37	0	15.17	15.17	1041.56	0.65
2007 11 13 12	36979.2	0	302.37	0	17.31	17.31	1365.78	0.65
2007 11 14 12	36979.2	0	201.87	0	20.05	20.05	1781.36	0.65
2007 11 15 12	36712.26	0	372.62	0	12.77	12.77	1006.47	0.65
2007 11 16 12	36633.6	0	367.75	0	5.6	5.6	508.1	0.65
2007 11 17 12	36633.6	2.18	328.18	0	8.83	8.83	786.99	0.65
2007 11 18 12	36633.6	2.82	278.88	0	16.85	16.85	1464.05	0.65
2007 11 19 12	36441.43	12.59	247.69	0	16.91	16.91	1462.78	0.65
2007 11 20 12	36288	0	338.91	0	16.89	16.89	1348.41	0.65
2007 11 21 12	36288	0	245.52	0	18.35	18.35	1696.48	0.65
2007 11 22 12	36288	0	282.52	0	15.1	15.1	1445.35	0.65
2007 11 23 12	36278.43	5.02	353.9	0	5.71	5.71	543.57	0.65
2007 11 24 12	36021.06	0	202.82	0	3.83	3.83	501.03	0.65
2007 11 25 12	35942.4	0.23	126.7	0	10.05	10.05	1004.17	0.65
2007 11 26 12	35942.4	7.74	224.07	0	16.32	16.32	1602.39	0.65
2007 11 27 12	35942.4	0	327.74	0	10.22	10.22	864.29	0.65
2007 11 28 12	35942.4	1.01	340.36	0	7.68	7.68	645.69	0.65
2007 11 29 12	35819.48	23.49	243.57	0	9.7	9.7	812.7	0.65
2007 11 30 12	35613.81	1.03	304.74	0	9.69	9.69	707.48	0.65
2007 12 01 12	35596.8	0	312.95	0	12.06	12.06	615.8	0.65
2007 12 02 12	35596.8	0	260.29	0	15.7	15.7	1304.82	0.65
2007 12 03 12	35596.8	0	333.14	0	11.53	11.53	1115.92	0.65
2007 12 04 12	35596.8	0.07	320.84	0	3.29	3.29	458.49	0.65
2007 12 05 12	35596.8	0	313.46	0	6.49	6.49	575.26	0.65
2007 12 06 12	35473.89	0	207.39	0	4.41	4.41	589.99	0.65
2007 12 07 12	35329.86	0	165.26	0	8.55	8.55	844.36	0.65
2007 12 08 12	35251.2	0	167.34	0	18.1	18.1	1753.81	0.65
2007 12 09 12	35251.2	0	241.62	0	21.1	21.1	2015.41	0.65
2007 12 10 12	35251.2	0	245.1	0	21.52	21.52	1942.61	0.65
2007 12 11 12	35251.2	0	301.32	0	19.68	19.68	1733.55	0.65
2007 12 12 12	35251.2	0	164.16	0	19.08	19.08	1880.03	0.65
2007 12 13 12	35251.2	0.55	143.33	0	18.21	18.21	1847.12	0.65
2007 12 14 12	35251.2	0	299.91	0	12.09	12.09	1033.3	0.65
2007 12 15 12	35251.2	0	225.73	0	14.77	14.77	1188.4	0.65
2007 12 16 12	35251.2	0	279.83	0	7.49	7.49	864.41	0.65
2007 12 17 12	35251.2	2.61	319.33	0	1.71	1.71	426.42	0.65
2007 12 18 12	35251.2	0	248.65	0	4.19	4.19	412.72	0.65
2007 12 19 12	35251.2	2.17	183.19	0	9.25	9.25	870.75	0.65
2007 12 20 12	35251.2	1.46	159.25	0	13	13	1364.17	0.65
2007 12 21 12	35251.2	0	300.76	0	12.71	12.71	1292.94	0.65
2007 12 22 12	35251.2	0	267.1	0	12.24	12.24	1174.32	0.65
2007 12 23 12	35251.2	0.47	316.37	0	8.52	8.52	901.36	0.65
2007 12 24 12	35251.2	20.04	291.41	0	3.63	3.63	444.65	0.65
2007 12 25 12	35251.2	0	202.6	0	5.65	5.65	494.93	0.65
2007 12 26 12	35251.2	0	308.01	0	5.68	5.68	698.1	0.65
2007 12 27 12	35251.2	9.51	306.24	0	9.37	9.37	941.13	0.65
2007 12 28 12	35251.2	0	152.16	0	11.48	11.48	1221.51	0.65
2007 12 29 12	35251.2	0	303.79	0	10.1	10.1	957.06	0.65
2007 12 30 12	35251.2	0.25	201.67	0	9.13	9.13	849.62	0.65
2007 12 31 12	35251.2	0	314.92	0	7.53	7.53	718.64	0.65
2008 01 01 12	35251.2	0	316.21	0	4.16	4.16	576.81	0.65
2008 01 02 12	35251.2	0	300.69	0	-2.54	-2.54	206.23	0.65
2008 01 03 12	35268.21	0	320.83	0	-4.93	-4.93	217.81	0.65
2008 01 04 12	35404.62	0	276.9	0	-1.31	-1.31	268.21	0.65
2008 01 05 12	35536.19	0.09	119.82	0	3.17	3.17	544.97	0.65
2008 01 06 12	35596.8	0.26	249.98	0	13.63	13.63	1310.26	0.65
2008 01 07 12	35596.8	0.02	300.92	0	17.24	17.24	1533.13	0.65
2008 01 08 12	35596.8	0	194.26	0	17	17	1587.03	0.65
2008 01 09 12	35596.8	19.07	300.55	0	15.13	15.13	1370.73	0.65
2008 01 10 12	35596.8	24.61	155.61	0	15.9	15.9	1594.55	0.65
2008 01 11 12	35675.46	4.93	308.31	0	10.91	10.91	1100.47	0.65
2008 01 12 12	35932.83	0.06	286.59	0	6.44	6.44	631.44	0.65
2008 01 13 12	35942.4	0	304.27	0	7.78	7.78	653.68	0.65
2008 01 14 12	35942.4	0	328.69	0	3.79	3.79	531.01	0.65
2008 01 15 12	35942.4	0	327.57	0	3.5	3.5	505.33	0.65
2008 01 16 12	35942.4	8.19	172.61	0	3.91	3.91	543.24	0.65
2008 01 17 12	36165.09	0.45	226.29	0	5.07	5.07	740.21	0.65
2008 01 18 12	36288	0	313.61	0	7.73	7.73	771.26	0.65
2008 01 19 12	36288	1.32	199.87	0	4.81	4.81	510.48	0.65
2008 01 20 12	36288	0	346.81	0	-3.77	-3.77	235.63	0.65
2008 01 21 12	36305.01	0	346.9	0	-3.02	-3.02	268.11	0.65
2008 01 22 12	36624.03	9.22	96.46	0	0.57	0.57	534.2	0.65
2008 01 23 12	36633.6	0.28	317.5	0	4.64	4.64	721.15	0.65
2008 01 24 12	36633.6	0	345.81	0	4.68	4.68	631.72	0.65
2008 01 25 12	36633.6	0.01	169.79	0	-2.64	-2.64	274.67	0.65
2008 01 26 12	36918.59	2.94	217.7	0	1.56	1.56	542.84	0.65
2008 01 27 12	36979.2	0.03	354.85	0	3.81	3.81	604.08	0.65
2008 01 28 12	36979.2	0	317.34	0	6.28	6.28	547.96	0.65
2008 01 29 12	36979.2	9.8	176.43	0	9.95	9.95	1044.11	0.65
2008 01 30 12	37315.23	13.03	369.84	0	5.71	5.71	660.8	0.65
2008 01 31 12	37324.8	9.86	206.31	0	4.09	4.09	484.46	0.65
2008 02 01 12	37324.8	22.62	367.47	0	6.64	6.64	821.65	0.65
2008 02 02 12	37403.46	0	368.11	0	5.6	5.6	625.99	0.65
2008 02 03 12	37670.4	20.15	89.04	0	8.09	8.09	959.4	0.65
2008 02 04 12	37670.4	0.48	316.69	0	16.14	16.14	1608.22	0.65
2008 02 05 12	37670.4	0.31	320.61	0	19.71	19.71	1936.93	0.65
2008 02 06 12	38006.43	26.1	284.8	0	16.94	16.94	1631.05	0.65
2008 02 07 12	38016	0.18	383.38	0	4.51	4.51	587.85	0.65
2008 02 08 12	38016	0.16	382.9	0	6.42	6.42	667.76	0.65
2008 02 09 12	38238.69	0	387.68	0	8.6	8.6	704.79	0.65
2008 02 10 12	38361.6	0	387.24	0	8.44	8.44	580.68	0.65
2008 02 11 12	38361.6	0	389.59	0	6.33	6.33	549.37	0.65
2008 02 12 12	38440.26	10.21	228.31	0	11.98	11.98	1075.38	0.65
2008 02 13 12	38707.2	4.77	342.02	0	3.98	3.98	698.93	0.65
2008 02 14 12	38707.2	0	401.08	0	1.75	1.75	432.96	0.65
2008 02 15 12	38724.21	0	297.49	0	6.73	6.73	794.07	0.65
2008 02 16 12	39052.8	0.22	247.27	0	14.04	14.04	1208.96	0.65
2008 02 17 12	39052.8	18.88	263.05	0	13.57	13.57	1327.67	0.65
2008 02 18 12	39069.81	0.38	395.24	0	9.49	9.49	895.48	0.65
2008 02 19 12	39398.4	0	412.86	0	5.91	5.91	518.16	0.65
2008 02 20 12	39398.4	0	312.66	0	8.11	8.11	631.22	0.65
2008 02 21 12	39415.41	20.52	98.93	0	11.04	11.04	1043.55	0.65
2008 02 22 12	39744	12.74	308.33	0	13.48	13.48	1333.87	0.65
2008 02 23 12	39744	0	419.56	0	8.81	8.81	900.42	0.65
2008 02 24 12	39897.43	0.12	228.52	0	6.79	6.79	756.47	0.65
2008 02 25 12	40089.6	0	415.23	0	11.02	11.02	994.19	0.65
2008 02 26 12	40089.6	18.88	249.09	0	11.97	11.97	1191.64	0.65
2008 02 27 12	40425.63	0	312.71	0	1.39	1.39	446.77	0.65
2008 02 28 12	40435.2	0	345.78	0	3.66	3.66	486.28	0.65
2008 02 29 12	40435.2	3.31	407.01	0	7.75	7.75	781.09	0.65
2008 03 01 12	40780.8	6.61	464.26	0	11.84	11.84	1075.22	0.65
2008 03 02 12	40780.8	0	425.96	0	14.4	14.4	1066.66	0.65
2008 03 03 12	40780.8	0	448.75	0	16.32	16.32	1339.48	0.65
2008 03 04 12	41126.4	46.56	301.32	0	15.75	15.75	1533.41	0.65
2008 03 05 12	41126.4	0.07	481.3	0	4.55	4.55	634.53	0.65
2008 03 06 12	41126.4	0	482.07	0	10.43	10.43	722.96	0.65
2008 03 07 12	41472	20.02	239.25	0	9.92	9.92	957.06	0.65
2008 03 08 12	41472	0.75	433.36	0	2.92	2.92	556.79	0.65
2008 03 09 12	41817.6	0	487.12	0	4.76	4.76	484.65	0.65
2008 03 10 12	41817.6	0	474.08	0	9.04	9.04	710.96	0.65
2008 03 11 12	41817.6	0.2	179.3	0	10.93	10.93	841.32	0.65
2008 03 12 12	42163.2	0	489.71	0	11.09	11.09	763.75	0.65
2008 03 13 12	42163.2	0	469.02	0	13.6	13.6	939.51	0.65
2008 03 14 12	42163.2	4.34	339.52	0	15.02	15.02	1344.1	0.65
2008 03 15 12	42508.8	16.42	378.71	0	19.79	19.79	1810.31	0.65
2008 03 16 12	42508.8	0	494	0	13.39	13.39	1117.97	0.65
2008 03 17 12	42844.83	0	466.79	0	14.61	14.61	1050.65	0.65
2008 03 18 12	42854.4	0	432.48	0	18.99	18.99	1610.74	0.65
2008 03 19 12	42854.4	23.22	319.28	0	19.13	19.13	1811.64	0.65
2008 03 20 12	43200	0	511.46	0	9.63	9.63	782.68	0.65
2008 03 21 12	43200	0	516.25	0	12.71	12.71	681.9	0.65
2008 03 22 12	43200	0	510.47	0	13.2	13.2	966.87	0.65
2008 03 23 12	43545.6	0	464.53	0	8.32	8.32	738.29	0.65
2008 03 24 12	43545.6	0	413.3	0	5.01	5.01	514.72	0.65
2008 03 25 12	43555.17	0	525.67	0	6.27	6.27	447.03	0.65
2008 03 26 12	43891.2	0	263.53	0	9.42	9.42	858.92	0.65
2008 03 27 12	43891.2	0.06	498.75	0	14.99	14.99	1268.65	0.65
2008 03 28 12	44236.8	1.03	325.23	0	18.42	18.42	1605.72	0.65
2008 03 29 12	44236.8	9.71	278.68	0	20.35	20.35	1813.63	0.65
2008 03 30 12	44236.8	2.6	420.99	0	20.76	20.76	1814.29	0.65
2008 03 31 12	44582.4	0.3	261.14	0	15.76	15.76	1414.98	0.65
2008 04 01 12	44582.4	16.3	295.95	0	18.11	18.11	1738.06	0.65
2008 04 02 12	44582.4	1.03	249.13	0	16.91	16.91	1469.54	0.65
2008 04 03 12	44928	0.37	390.9	0	20.1	20.1	1763.13	0.65
2008 04 04 12	44928	9.98	312.79	0	21.59	21.59	2080.79	0.65
2008 04 05 12	45273.6	12.81	168.5	0	16.14	16.14	1646.41	0.65
2008 04 06 12	45273.6	0	508.14	0	15.97	15.97	1416.04	0.65
2008 04 07 12	45273.6	0	499.91	0	17.58	17.58	1399.35	0.65
2008 04 08 12	45619.2	0	401.57	0	20.18	20.18	1767.41	0.65
2008 04 09 12	45619.2	0	460.79	0	20.69	20.69	1846.4	0.65
2008 04 10 12	45619.2	0	496.5	0	21.62	21.62	1958.04	0.65
2008 04 11 12	45964.8	7.49	307.43	0	22.9	22.9	2268.52	0.65
2008 04 12 12	45964.8	0.55	525.68	0	16.42	16.42	1203	0.65
2008 04 13 12	45974.37	0	455.21	0	9.31	9.31	743.08	0.65
2008 04 14 12	46310.4	0.12	228.06	0	6.06	6.06	701.85	0.65
2008 04 15 12	46310.4	0	534.35	0	8.31	8.31	695.74	0.65
2008 04 16 12	46502.57	0	533	0	11.58	11.58	735.1	0.65
2008 04 17 12	46656	0	525.71	0	13.91	13.91	1038.81	0.65
2008 04 18 12	46656	0.29	450.56	0	15.7	15.7	1252.71	0.65
2008 04 19 12	46984.59	26.36	526.08	0	16.57	16.57	1366.73	0.65
2008 04 20 12	47001.6	0	522.44	0	15.39	15.39	1172.66	0.65
2008 04 21 12	47001.6	0	523.98	0	18.14	18.14	1268.93	0.65
2008 04 22 12	47330.19	0	518.56	0	20.39	20.39	1283.29	0.65
2008 04 23 12	47347.2	0.03	517.58	0	22.03	22.03	1529.87	0.65
2008 04 24 12	47347.2	0.1	429.98	0	21.06	21.06	1647.95	0.65
2008 04 25 12	47675.79	0.18	464.82	0	21.96	21.96	1843.44	0.65
2008 04 26 12	47692.8	1.91	374.22	0	22	22	2013.32	0.65
2008 04 27 12	47692.8	12.25	367.66	0	19.95	19.95	1768.64	0.65
2008 04 28 12	47959.74	25.09	504.31	0	17.11	17.11	1484.68	0.65
2008 04 29 12	48038.4	0.05	543.08	0	11.7	11.7	851.62	0.65
2008 04 30 12	48038.4	0	519.6	0	14.33	14.33	934.82	0.65
2008 05 01 12	48161.31	0	569.86	0	17.3	17.3	1402.12	0.65
2008 05 02 12	48384	0	364.21	0	20.57	20.57	1809.26	0.65
2008 05 03 12	48384	17.76	531.22	0	21.24	21.24	1841.53	0.65
2008 05 04 12	48393.57	0.88	578.79	0	15.74	15.74	1302.75	0.65
2008 05 05 12	48729.6	0	578.68	0	16.99	16.99	1253.26	0.65
2008 05 06 12	48729.6	0	580.4	0	18.89	18.89	1269.18	0.65
2008 05 07 12	48729.6	0	418.43	0	20.93	20.93	1485.26	0.65
2008 05 08 12	48996.54	25.5	380.43	0	20.96	20.96	1965.85	0.65
2008 05 09 12	49075.2	0.07	569.37	0	23.18	23.18	2139.82	0.65
